"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000188322.8",236.428606882798,-0.273249109777284,0.467063190792383,-0.585036704163543,0.558523037198113,0.819357526453237
"ENSG00000188338.15",74.5314440825307,-0.866859518825345,0.482916606242681,-1.79505013416275,0.0726457126281225,0.334325064467555
"ENSG00000188342.12",606.829380903862,-0.162565051379402,0.168823980315818,-0.962926303924909,0.335584508148123,0.670380598253945
"ENSG00000188343.13",1300.76633099998,0.432900874505647,0.269119817088418,1.60858044267851,0.107708113495696,0.40182172000756
"ENSG00000188352.12",5663.40337514778,-0.386128836996419,0.114252935654578,-3.37959663604447,0.000725922824090498,0.0256777722496371
"ENSG00000188368.10",27.2682372771273,0.681070671104058,0.461100053740356,1.47705615208531,0.139660585945031,0.455422439416422
"ENSG00000188372.15",250.598594447472,-0.224321599106264,0.332359989828351,-0.674935629953883,0.499716662334671,0.788158615227813
"ENSG00000188375.5",4.32391294939591,0.555625140374497,0.492860480816137,1.12734772212701,0.25959549285006,0.601328030139543
"ENSG00000188383.8",26.0776556101318,0.135815334581046,0.54515647991687,0.249130918524083,0.803259513762963,0.931995881433168
"ENSG00000188385.12",329.329630200855,-0.455135966880056,0.446925981334155,-1.01836989991361,0.30850220110549,0.647483583806931
"ENSG00000188388.10",349.431465571122,0.0226705505740419,0.523885110907066,0.0432738974673085,0.965483198528615,0.989057488848738
"ENSG00000188389.11",52.3106990255197,1.44999802871653,0.477939940829392,3.03384987285281,0.00241454552381114,0.0545720073841265
"ENSG00000188394.8",307.322822763922,-0.0331090580142693,0.250874327800809,-0.131974675545747,0.895004322503334,0.967194539973646
"ENSG00000188396.4",30.4561737786915,0.0702024664188213,0.491751032625584,0.142760180988319,0.886479585857063,0.964169791774934
"ENSG00000188404.10",442.6672330886,-0.921310727591554,0.56376896264859,-1.63419909330097,0.102217052886562,0.392197195023896
"ENSG00000188419.14",1400.35849924489,0.206455649062561,0.106341405726446,1.94144178979212,0.0522047135657114,0.282925067282599
"ENSG00000188428.20",32.1962861280729,0.498292640822605,0.379758736979685,1.31212949775863,0.189476444726169,0.523384986198007
"ENSG00000188451.8",296.934226845997,0.140976072736768,0.254293048396108,0.554384296487617,0.579315870849862,0.831553905318109
"ENSG00000188452.14",140.922534901974,-0.434082295625761,0.512893885148632,-0.846339385582589,0.397363442210986,0.721289175980418
"ENSG00000188459.4",22.9999178708456,0.0305234263527441,0.298826026865083,0.102144470724182,0.918642003052415,0.974080470701996
"ENSG00000188460.4",21.9230901109115,0.359037103690045,0.353653718226414,1.01522219387549,0.309999923434128,0.648817211853999
"ENSG00000188467.11",10.0354722038138,1.19578208734088,0.720052110064463,1.66068826217845,0.0967760720242328,0.383078574390191
"ENSG00000188483.8",96.2641582768435,-0.133513792488181,0.286068819436192,-0.466719136854274,0.640700836334928,0.861132181447213
"ENSG00000188486.3",198.116869970999,-0.907922328636597,0.320843126057413,-2.82980140417323,0.00465769057213727,0.0799497455958502
"ENSG00000188487.12",212.335841149381,-5.44613172467178,0.779344486819856,-6.98809296373536,2.78647740501999e-12,1.6585113514679e-08
"ENSG00000188488.14",416.938740472064,1.27955751926592,0.611875604825443,2.09120531881796,0.0365096627508955,0.236330084495193
"ENSG00000188493.15",317.606325170948,-0.181056514024009,0.194414675807435,-0.931290363096574,0.351703385580071,0.68476890774373
"ENSG00000188501.11",31.5200052901686,-0.0405247706894337,0.573827451215681,-0.0706218752755379,0.943698699927464,0.981288309510641
"ENSG00000188505.5",142.603654512329,-2.09462030912397,0.803755599419337,-2.60604132728556,0.00915954092680035,0.114955377114003
"ENSG00000188508.11",7.87278232811273,0.543135304649954,0.665430108345571,0.816216906686604,0.414376088854025,0.733924229274228
"ENSG00000188511.12",165.544882861688,0.107024655418426,0.385607624571742,0.277548078924239,0.781359293593976,0.924674523406173
"ENSG00000188512.6",5.5968690125568,-0.21287752833085,0.416135299678816,-0.51155844864676,0.60896007220908,0.847628169303896
"ENSG00000188517.16",82.7542087652807,0.532198922095723,0.557974756969473,0.953804657734436,0.340182531285558,0.674079542642244
"ENSG00000188522.15",247.888669087102,-0.343899708520949,0.292656746722321,-1.17509578156846,0.239956398166434,0.580918059778939
"ENSG00000188523.9",11.9087948439884,1.11876353318983,0.61933122943836,1.80640581325825,0.0708549742102176,0.330832560501444
"ENSG00000188529.15",1551.92410441567,-0.0252437094315757,0.139316230390249,-0.181197189737791,0.856212800356871,0.952339640696604
"ENSG00000188536.13",21264.8769565306,-4.40318072285455,0.691172941235662,-6.37059187384079,1.88300103907434e-10,3.7358740615235e-07
"ENSG00000188542.10",1.74996201414777,-0.242141504748551,0.853562168823596,-0.283683501439945,0.77665293946948,0.922176110063806
"ENSG00000188549.12",284.605592958962,-0.490962881248088,0.350647368232778,-1.40016131797163,0.161465016460238,0.486479259919685
"ENSG00000188554.15",6587.53178979137,0.133193222819581,0.143087378281104,0.930852353433405,0.351929943964898,0.68499123848501
"ENSG00000188559.15",7590.40676903953,-0.603198058366112,0.215404255049874,-2.80030707019437,0.00510540155164205,0.0835965613077675
"ENSG00000188566.14",868.330373801091,-0.109747155445853,0.212028004673225,-0.517606886953417,0.604732575711688,0.84530317143342
"ENSG00000188573.8",20.4405512554611,-0.219192962474793,0.701784459418052,-0.312336586445013,0.754784737851721,0.914458047537633
"ENSG00000188580.15",32.9441383163878,-0.382522764295562,0.560835285417991,-0.682059018470045,0.495201632817958,0.784989711307673
"ENSG00000188596.11",549.265400428562,0.2860376779945,0.385700131253106,0.741606379715736,0.458325857069276,0.76207469959859
"ENSG00000188599.17",1196.73143666066,0.168702722269129,0.224923408255455,0.750045197952569,0.453227483624375,0.759526437582201
"ENSG00000188603.22",3.88933998883667,-0.493700734736091,0.440288429256568,-1.1213120807415,0.262155045024053,0.604141642816054
"ENSG00000188610.12",92.737097860775,-0.0935325680530764,0.525948937133993,-0.177835834335468,0.858851904154375,0.953137825344993
"ENSG00000188611.16",55.3106064842585,-0.241754232265737,0.463030707169402,-0.522112742249057,0.601591835072691,0.844050238806325
"ENSG00000188612.12",2508.79914810165,0.412943440644244,0.159627029542446,2.5869267994769,0.00968361616117203,0.118445273577352
"ENSG00000188613.7",8.13487273155859,-0.0751788057111886,0.610817864461606,-0.123078924316422,0.902044600335267,0.969521820449733
"ENSG00000188620.11",3.54713824018037,2.56975285811805,1.08007605093262,2.37923325482417,0.0173486941354298,0.164688082127717
"ENSG00000188624.3",34.934167634098,-1.03836650438971,0.726329556965045,-1.42960794371154,0.152829574342091,0.473619181114801
"ENSG00000188626.6",222.386732290642,-0.0614387418982461,0.492381763207784,-0.124778670716769,0.900698773705266,0.968887315203483
"ENSG00000188636.4",99.9515926522476,-0.0741664294128359,0.276977204033869,-0.267770879092876,0.788875687520471,0.927337035665749
"ENSG00000188641.14",5108.46230817709,-0.57899908687545,0.246524988691195,-2.34864258568417,0.0188419835063721,0.171413810974286
"ENSG00000188643.11",686.92176448565,0.22455850202976,0.332271610906703,0.675828131741335,0.499149771471957,0.787786394378809
"ENSG00000188647.13",1175.84053513017,-0.214913820433211,0.142609628679917,-1.50700778357385,0.131808662103086,0.442546101688779
"ENSG00000188649.15",212.386382082105,0.48419567642981,0.328646238692316,1.4733035690791,0.140669198755125,0.457021253224145
"ENSG00000188659.9",156.624497206858,0.597892312401798,0.398867226743959,1.49897578019264,0.133879915370481,0.446424620563027
"ENSG00000188662.6",26.1861245281825,0.769180456395993,0.611428303593616,1.25800597040602,0.208389597048277,0.547065776439011
"ENSG00000188672.19",235.474605186406,-0.500233832146404,0.392233503506494,-1.27534702587721,0.202186439873838,0.53970790004668
"ENSG00000188676.13",23.3776659783546,0.962085399805887,0.680837759493939,1.41309054380444,0.157629103272112,0.480639560796931
"ENSG00000188677.15",1063.82676719127,-0.0927710872213538,0.235339925636376,-0.394200376202611,0.693433107964134,0.886294185025966
"ENSG00000188681.11",100.156639652586,0.0812615626008805,0.4901340360429,0.165794571739899,0.868318618126151,0.956668899525626
"ENSG00000188690.15",1517.81646525529,0.0148472279555057,0.163942938948984,0.0905633877902233,0.927839524651872,0.976910926259755
"ENSG00000188706.13",1382.1114567387,0.0311356889985872,0.188060982963353,0.165561662541424,0.868501919692008,0.956668899525626
"ENSG00000188707.6",57.6611741152166,-0.0193756207909797,0.340214106786014,-0.0569512562956905,0.95458402391728,0.984936075174478
"ENSG00000188710.3",10.983899602984,-0.335898018793842,0.464176103655702,-0.723643496828933,0.469284630215836,0.768376006965493
"ENSG00000188712.4",18.3636529403414,-0.136505299071196,0.487918179860603,-0.279770881073124,0.779653293449517,0.92360274038338
"ENSG00000188716.5",1.05774940423789,1.5472289303016,1.10894035146473,1.39523187902574,0.162945926661472,NA
"ENSG00000188725.8",594.386494015562,-0.0344927237580049,0.192515947908567,-0.179168137147717,0.857805681737055,0.952903960003537
"ENSG00000188730.5",4.24481988507937,-1.16363809908097,0.858199811513189,-1.35590579661074,0.175129142960424,0.505268375618246
"ENSG00000188732.11",391.005633428743,-0.516058014639271,0.249005987038314,-2.07247231593619,0.0382214154119512,0.242146246999591
"ENSG00000188735.13",1031.43142575402,-0.205605847497574,0.225458245965416,-0.911946452067728,0.361796906740682,0.693250378988029
"ENSG00000188738.15",3177.37052936103,-0.820058354182538,0.47017165978722,-1.74416798016635,0.0811298029446408,0.352277648824732
"ENSG00000188739.15",38.1134729626972,0.265931577040528,0.312184370640219,0.851841418246414,0.394302114729804,0.718471203695635
"ENSG00000188747.8",371.998777428924,0.0222101154143076,0.284337243358635,0.0781118757147615,0.937739060605093,0.979003617120621
"ENSG00000188755.10",1.22660581999737,-0.149535517263913,0.759675643067733,-0.196841268544634,0.843951755224103,NA
"ENSG00000188760.11",57.6648159767686,0.172328804185155,0.380074821548572,0.453407577705413,0.650255280914301,0.866570261853215
"ENSG00000188761.13",65.1879278885234,-1.93723363729412,0.459110117668365,-4.21954028617916,2.44800977908437e-05,0.0026491916736564
"ENSG00000188763.5",2.98268825442451,0.0939473060983811,0.673254786577102,0.139541980200422,0.889021885016574,0.964934891646249
"ENSG00000188765.7",63.5964104007966,0.0862301704544104,0.407298893373954,0.211712263051105,0.832331520430252,0.943414417917821
"ENSG00000188766.12",35.292690108218,0.665326754498377,0.423425708233053,1.57129513291664,0.116114111215907,0.416303983656506
"ENSG00000188770.10",7.79235197978553,0.467184756049595,0.791819712667328,0.590014050642707,0.555181229624181,0.818304982961682
"ENSG00000188771.5",175.464283590266,0.340096332935235,0.279356662703046,1.21742696109151,0.223441810210004,0.564904175159794
"ENSG00000188779.12",63.2167302847326,0.677945750947163,0.359555801548399,1.88550914219056,0.0593611313305462,0.30140111211722
"ENSG00000188782.9",9.127788457178,-0.951365697141147,0.683598021086073,-1.39170341018491,0.164012229227287,0.490490863625895
"ENSG00000188783.6",1178.7979291496,-0.819417150994629,0.496331933610489,-1.65094586002941,0.0987496303693653,0.386437062687086
"ENSG00000188785.12",1084.91053560671,0.323821721055169,0.262450201611762,1.23384062601785,0.217262297607338,0.557414567098823
"ENSG00000188786.10",1211.18819186906,-0.532111903284412,0.187958556970142,-2.8310065360256,0.00464017728223604,0.0797065950472407
"ENSG00000188800.6",5.10281814035595,0.91161579115361,0.67902573254502,1.34253496953176,0.179422599752226,0.510826470379088
"ENSG00000188801.9",15.6580605903206,0.181164089405194,0.584304576792281,0.310050779337978,0.756522341374757,0.914859935206079
"ENSG00000188803.15",65.5376078834975,1.25215898713784,0.562898608832997,2.22448406780364,0.0261158932673851,0.202200711190213
"ENSG00000188807.13",300.450501863067,-0.0770092934435975,0.236303628334077,-0.325891286505024,0.744506608493822,0.910506973361653
"ENSG00000188811.14",1613.10253621023,0.139949297594851,0.134470355137136,1.04074461209036,0.297994092291043,0.637951655133761
"ENSG00000188817.8",8.13620820749119,-1.26687585690429,0.779187387282716,-1.62589369076199,0.103972272528569,0.395237404496274
"ENSG00000188818.12",322.399894112357,-0.772554464963563,0.446480791932249,-1.73031959923775,0.0835731897343453,0.358506396611765
"ENSG00000188820.13",3.49595455294605,0.765357536139491,0.567948466788874,1.34758271373942,0.177792633493179,0.508830546575632
"ENSG00000188822.8",12.5816760399958,0.181847056268931,0.945460725548083,0.192336975355073,0.847478256907089,0.948768650335834
"ENSG00000188825.14",80.1014446089753,0.277968433096407,0.353206708103363,0.786985146995176,0.431290561020921,0.744438533829096
"ENSG00000188827.11",1847.0364010553,-0.0541420191009579,0.173456398701394,-0.312136188150452,0.754937025282033,0.914497847660255
"ENSG00000188833.10",139.066565922587,-0.168274023926153,0.413188931474035,-0.407256852999045,0.683819349069222,0.882221274275791
"ENSG00000188846.14",18083.1980451816,0.213343272199435,0.187374258045677,1.13859435348599,0.254872384626052,0.595950550287869
"ENSG00000188848.16",7.0943738768859,0.464243131221222,0.811298784996856,0.572222145288954,0.567171486445113,0.824472997269829
"ENSG00000188856.6",11.1929331900651,0.511671092133861,0.546233359266726,0.936726187541417,0.348899422052248,0.682468256463491
"ENSG00000188859.7",28.5791514330807,-0.858451062442036,0.435863483137494,-1.96954114224622,0.0488909829102107,0.273393930382717
"ENSG00000188868.14",233.074305790883,0.339968433130771,0.275158354808129,1.23553738125754,0.216630573180187,0.55690163433925
"ENSG00000188869.13",155.645148490315,0.796037189740688,0.462890286830521,1.71971029072845,0.0854851163057063,0.362367911143323
"ENSG00000188873.4",18.2750946354102,-0.131432551574318,0.404615843128111,-0.324832934267242,0.7453075170986,0.910588298097248
"ENSG00000188878.19",187.251912360592,0.0490122907888463,0.257382945539071,0.190425557086517,0.848975672406522,0.949390802304693
"ENSG00000188883.5",61.9928907541589,-0.00164217239571002,0.559104969246102,-0.0029371450551125,0.997656500677179,0.999282355355942
"ENSG00000188886.3",30.7698405490087,-0.857485844999582,0.70655824018127,-1.21360957417975,0.224896849264488,0.565759106856395
"ENSG00000188895.12",8692.34678178021,0.045858339903371,0.272901934117349,0.168039629516336,0.866552102487952,0.955718263761109
"ENSG00000188897.9",36.9523330514621,-1.41201933906753,0.37487001006666,-3.76669058913633,0.000165425808743838,0.00976373521711557
"ENSG00000188906.16",5298.17798132399,-0.358796474639097,0.320870874448997,-1.11819583268574,0.263483363741364,0.605266799009559
"ENSG00000188910.8",52.0468328864882,-0.521238723614379,0.485604518541918,-1.07338112334592,0.283100150469954,0.6235589214903
"ENSG00000188916.9",500.239349922351,0.263202694273354,0.351549383763917,0.748693374044165,0.454042038218382,0.760067004641504
"ENSG00000188917.15",1744.83309111187,-0.226554608818499,0.136325044803303,-1.66187078203704,0.0965386861832044,0.382690113025027
"ENSG00000188921.14",515.308931008486,-0.0317379547473341,0.274559457005539,-0.115595926264867,0.907972791632737,0.971682304274383
"ENSG00000188931.4",1253.15885140427,0.03022188031516,0.212089517700271,0.142495869870713,0.886688341449347,0.964169791774934
"ENSG00000188938.17",607.421828606466,0.176226264491141,0.182332390883893,0.966511016703337,0.333788536979385,0.66847658820861
"ENSG00000188958.9",5.19765259007258,0.257707977013293,0.65785674662226,0.391738746066655,0.695251258296212,0.887202763440865
"ENSG00000188959.9",175.82216459552,-0.781450502879497,0.553438766601119,-1.41199090132172,0.157952640259125,0.480829821184229
"ENSG00000188976.11",2140.3256749272,-0.421335625969606,0.172215022750276,-2.4465671997766,0.0144223908855238,0.148067392066645
"ENSG00000188981.11",36.7602186036364,0.233705650199554,0.364493892645391,0.641178507830094,0.521406711585897,0.798571400900887
"ENSG00000188985.6",7.86886460417901,-0.460718960658419,0.599092164424708,-0.769028520179088,0.44187637982425,0.751188999751777
"ENSG00000188986.9",1708.3484649496,-0.241032442765744,0.173061450612814,-1.39275639902615,0.163693467288106,0.489907488270929
"ENSG00000188991.3",24.7629216444343,2.29116436552722,0.590674451454103,3.87889532023419,0.000104931894174412,0.00713776724715541
"ENSG00000188992.11",159.107393510903,0.867081058329715,0.531838714088548,1.63034588374353,0.103028415172805,0.393771671690496
"ENSG00000188993.3",134.164008844126,-1.50732074086819,0.492985587007474,-3.05753510973402,0.00223165496606056,0.0523460506718915
"ENSG00000188994.13",13201.1603789487,-0.245734576853015,0.179758728102945,-1.36702445242207,0.171617641183112,0.500079428216067
"ENSG00000188996.4",49.6684995512584,0.133369912522861,0.443777286183495,0.300533435746224,0.763770296409365,0.917550529095063
"ENSG00000188997.8",2.31879154853579,0.338535965107829,0.422717490523904,0.80085629929402,0.423214841777082,0.738431583219404
"ENSG00000189001.11",71.7900002684998,-0.641043638805259,0.706881061573434,-0.906862092723734,0.36447972928339,0.695242337485343
"ENSG00000189007.16",359.746821855392,-0.632899091349895,0.265893986187241,-2.38026854396102,0.0173000253577059,0.164422755974555
"ENSG00000189013.14",11.1386605433951,-0.421835030234991,0.83301398505806,-0.506396096345957,0.6125786144198,0.848190285739542
"ENSG00000189014.7",37.3827974665301,-0.340346741737637,0.513242365378394,-0.663130646837216,0.507246884233805,0.7919930066393
"ENSG00000189030.10",1.22278842834274,-0.880507426234899,0.689321937242309,-1.2773529734995,0.201477659329889,NA
"ENSG00000189042.13",792.702206535194,0.216398860785672,0.199734462810451,1.0834327623823,0.278616380177755,0.61925838920421
"ENSG00000189043.10",2311.86612742341,-0.421674271296604,0.254789908599997,-1.65498811791092,0.0979269081761874,0.385074252224179
"ENSG00000189045.15",111.792209591634,-1.35702956942544,0.475657757276716,-2.85295372285075,0.00433149288365544,0.0769009564310729
"ENSG00000189046.11",166.037882832088,0.342194783520214,0.298662801634196,1.14575628986209,0.251896005648262,0.592956882733357
"ENSG00000189050.16",620.220865334797,0.489077958062336,0.286464281007249,1.70729124183535,0.0877679331674553,0.365974564327049
"ENSG00000189051.5",8.71446805717883,-0.660445776456746,0.599180783374463,-1.1022479271402,0.270353901006056,0.610888234494221
"ENSG00000189056.14",1481.63806836742,1.56886628662682,0.540561209678429,2.90229165270685,0.00370443480614101,0.0702247720617975
"ENSG00000189057.11",571.424989329071,0.390910532702953,0.443973664004799,0.880481353728964,0.378598602018376,0.706733222271719
"ENSG00000189058.9",4774.09994236653,0.788532608670316,0.568226643229474,1.38770791209076,0.165226005765885,0.491995855429677
"ENSG00000189060.5",5028.6998526566,0.450889308648583,0.25374934758511,1.77690824799993,0.0755833371164655,0.34055414270795
"ENSG00000189067.13",7902.98973654563,-0.640525879591595,0.302241022422367,-2.11925527004237,0.0340688996205724,0.228611150554281
"ENSG00000189068.11",2.75347084696218,-0.628223973404148,0.968958363889842,-0.648349812351244,0.51675872299961,0.795831260712638
"ENSG00000189077.11",628.307912694509,-0.632724515090636,0.233395832719961,-2.71095035295599,0.00670906708940217,0.0969820699845093
"ENSG00000189079.17",11793.8851818869,-0.0645342643693057,0.13610970131318,-0.474134200183251,0.635404211710447,0.858287782510814
"ENSG00000189089.5",168.710666042291,-0.321756106536427,0.319725577627336,-1.00635084913806,0.314246828137035,0.650912518208329
"ENSG00000189091.13",8298.17611279347,-0.065178241751788,0.127699944434481,-0.510401488743237,0.60977021410541,0.847722818971417
"ENSG00000189099.11",400.277583697559,0.044898836117174,0.380506501005383,0.117997553257412,0.90606959655759,0.971435871153882
"ENSG00000189108.13",52.3954674905526,0.310911928452655,0.639687341480456,0.486037331508075,0.626940697867452,0.854390620196239
"ENSG00000189114.8",68.8842029853038,0.0564885817002091,0.383174707991876,0.147422521690567,0.882798529998084,0.962435543648429
"ENSG00000189120.5",37.0076786806627,-0.206083691191899,0.454674382086421,-0.453255558947959,0.650364729818136,0.86666760816692
"ENSG00000189127.8",7.26347536588253,0.747208715732959,0.794004122376473,0.941064025582821,0.346672049594369,0.680762797487854
"ENSG00000189129.14",244.750283890144,0.434794580097634,0.360865216774695,1.2048669694012,0.228254661680802,0.568102762026988
"ENSG00000189134.4",25.9207201142551,-0.0817086601083216,0.516027836905891,-0.158341574358173,0.874187649739906,0.958961450248289
"ENSG00000189136.9",265.796011299948,-0.762967240312406,0.295718366572856,-2.58004685050373,0.00987869119342399,0.119676844973276
"ENSG00000189139.6",4.75728338803271,-3.77433991913343,1.26189737131449,-2.99100386840634,0.00278061970795132,0.0600734972839428
"ENSG00000189143.9",392.695223812172,-0.540228864638156,0.478950776177921,-1.12794235129806,0.259344266341618,0.600982441043546
"ENSG00000189144.14",574.579003202353,0.427940487039425,0.26525828776501,1.6132973285967,0.106679926659047,0.400037122995524
"ENSG00000189149.12",96.5233451089616,-0.192966965591089,0.4179115954649,-0.461741113874635,0.644266983732989,0.863314547664127
"ENSG00000189157.14",41.5080350522951,0.721297074993486,0.426219718550826,1.69231277578133,0.090586353176167,0.372162190926348
"ENSG00000189159.16",983.566197539744,-0.424022490111578,0.290961160450159,-1.4573164660725,0.145029043617827,0.462925351524378
"ENSG00000189164.15",642.993808398737,-0.00121249197458221,0.242582264946068,-0.00499827130747491,0.996011973098359,0.998921915757375
"ENSG00000189166.6",3.78598065760677,0.211321603495108,0.444323935643584,0.475602565027287,0.634357547653328,0.857792464259745
"ENSG00000189167.12",1.88732186092216,-0.780850637576954,0.807907464390205,-0.966509992782809,0.333789049085348,0.66847658820861
"ENSG00000189171.14",318.057738700498,0.490524036003014,0.280887252193194,1.74633783545873,0.0807522650482748,0.351471650140645
"ENSG00000189180.16",5143.58503990564,0.161479306039525,0.172973219245371,0.933550908886417,0.350535598255853,0.683430078356788
"ENSG00000189184.12",957.21821382381,0.249270265322862,0.427353511945973,0.583288210708271,0.559699297546389,0.820089938299329
"ENSG00000189190.10",1830.55978589463,-0.212676562561973,0.305360020775143,-0.696478085186473,0.486129476840253,0.779271813470347
"ENSG00000189195.15",1110.64386317706,0.283654426095165,0.202132781127211,1.40330739285999,0.160525194614642,0.484966391710607
"ENSG00000189212.12",47.522854135007,-0.162181827883865,0.624379991470717,-0.259748598768914,0.79505770248003,0.929094607598495
"ENSG00000189221.10",2126.63235555395,-0.360375563693288,0.496221729979016,-0.726238981329027,0.467692278773095,0.767393083376165
"ENSG00000189223.15",3.39653819490648,0.709268139337181,0.749248325713504,0.9466396053161,0.34382245515782,0.678468712175498
"ENSG00000189227.6",130.351034143928,0.518558415864232,0.289359487418588,1.79209059461072,0.073118455253916,0.33545665630988
"ENSG00000189233.12",120.494775148703,-0.96775004852298,0.499935621908649,-1.93574933674123,0.0528984086767607,0.284099600595763
"ENSG00000189241.8",971.292527538449,-0.00390317518402196,0.15829377846262,-0.0246577927567991,0.980327921335486,0.993007451972228
"ENSG00000189266.13",1934.66646250907,0.127382160417554,0.214447860143379,0.594000613167166,0.552511702863232,0.816454590696803
"ENSG00000189269.12",97.2349091730499,-0.0836282255955464,0.373202014360396,-0.224082996279832,0.822692723080821,0.939072608152554
"ENSG00000189280.3",24.4042003626465,0.633106010166235,0.788584397681997,0.802838620732565,0.422068016477312,0.737999069939177
"ENSG00000189283.10",77.5971116753916,-0.812256756871379,0.336711138334838,-2.41232517845501,0.0158511371299695,0.155826820230006
"ENSG00000189292.16",93.78774439727,-0.758437974406325,0.416813908168871,-1.81960812617377,0.0688187032884894,0.325150960089771
"ENSG00000189298.14",375.011170256941,-0.366098520583359,0.224093710017561,-1.63368494615342,0.102325020888794,0.392452154320299
"ENSG00000189306.11",506.551713784041,-0.420197101509668,0.190650949850721,-2.20401263061464,0.027523455825892,0.207243834641958
"ENSG00000189308.11",1427.15888006093,-0.103365612528239,0.17181267019409,-0.601618101921534,0.547428376540489,0.813885841405623
"ENSG00000189319.14",81.7998233367618,0.181173040067715,0.25635625749471,0.706723689284059,0.479738205099267,0.77499514813747
"ENSG00000189320.9",29.0160603865369,-0.344873754506353,0.514421798690797,-0.670410459634596,0.502596168714828,0.789434929654522
"ENSG00000189325.7",8.2348986443538,-2.87111701075168,1.336437265709,-2.14833653955953,0.031687030155029,0.221557948291022
"ENSG00000189334.9",890.04948988507,0.357798972285262,0.505423994738756,0.707918452645291,0.478995899891658,0.774302986462561
"ENSG00000189337.17",654.736705137377,-0.00315368489276971,0.256772497265614,-0.0122820197893213,0.990200612404931,0.996394597638909
"ENSG00000189339.12",810.492732802074,-0.338366621117257,0.233324656723635,-1.45019658817302,0.147003706231678,0.466027195467881
"ENSG00000189343.7",28.7035935174033,-0.0466309591436198,0.277661064884975,-0.167942016511884,0.866628895136654,0.955718263761109
"ENSG00000189350.13",115.022370071868,-0.95618731143499,0.52947816962319,-1.80590507086529,0.0709331688979693,0.331067807316772
"ENSG00000189362.12",344.031649262325,0.312092971317733,0.249717254210581,1.24978537147679,0.211377961258231,0.550419610810014
"ENSG00000189366.9",39.3812975394366,0.538120321756195,0.635980214687832,0.846127457000103,0.397481645093098,0.721321959663782
"ENSG00000189367.15",1.51806825304297,1.31859281236562,1.00330376998004,1.31425082992746,0.188761808147544,0.52256292190427
"ENSG00000189369.9",337.922315195181,0.218105341919403,0.295733413134077,0.73750659287363,0.460814335407381,0.763240773378979
"ENSG00000189376.12",39.3763472370477,-0.102556372068324,0.366921638188921,-0.279504835349938,0.779857427760516,0.923677709572776
"ENSG00000189377.9",373.059147985487,-1.91232769066173,0.531906410615695,-3.59523339537902,0.000324100884415565,0.0151595164168286
"ENSG00000189398.5",73.2223435661901,0.571174924013938,0.61697543462688,0.925766070993345,0.354567563185501,0.687702203203292
"ENSG00000189403.15",2203.73123338728,0.0957228863069455,0.155959174641365,0.613768869494626,0.539368071325519,0.809479936848755
"ENSG00000189409.14",9.74472122556592,0.326413911922101,0.782648181338581,0.417063400522861,0.676632034453065,0.878818146172165
"ENSG00000189410.12",4.58771291907729,-0.644535051426231,0.808842462037222,-0.796861047332812,0.425531735701839,0.740087629745736
"ENSG00000189420.8",45.6135123268644,-0.772070653293413,0.369463290692091,-2.08970870109218,0.036643974918317,0.236610842713473
"ENSG00000189430.13",32.8784159103299,-1.35333569164354,0.60192678760544,-2.2483393653692,0.0245545583765428,0.196578944883409
"ENSG00000189431.8",80.7595240674507,1.34787748738435,0.74011811454699,1.82116538008173,0.0685817212978633,0.324538888871209
"ENSG00000189433.7",3.10914905411612,-0.0312287172113991,1.04167433875863,-0.0299793477188029,0.976083523899695,0.991661540368863
"ENSG00000194717.4",9.56734411058631,1.5910089132479,0.708968910741402,2.24411661660044,0.0248248991051939,0.197998725911074
"ENSG00000196071.5",4.06630495762587,2.83986580773913,1.06259999147464,2.67256336394098,0.00752741569601819,0.102730147817926
"ENSG00000196072.12",333.029537886231,0.155458156026355,0.220317714786968,0.705608971011123,0.480431343824894,0.775101116009497
"ENSG00000196074.13",8246.69760865687,0.500122564857489,0.432774372939585,1.15561963953745,0.247836771186709,0.589754907387623
"ENSG00000196081.10",83.6134390071111,-0.179094828593896,0.443645019130365,-0.403689483418428,0.686441073998955,0.883124271361529
"ENSG00000196083.10",524.708887942008,-0.709660576754789,0.320834580017625,-2.21192047539203,0.0269721602227144,0.205291940723268
"ENSG00000196090.12",2062.72656293399,1.1070091913146,0.692085336546349,1.59952701329985,0.109703551268063,0.405888485349985
"ENSG00000196091.15",2170.72313287244,1.88724773209182,0.823864627974499,2.29072552457032,0.0219792934050845,0.186354808467588
"ENSG00000196092.14",50.0426299167379,0.644819747016237,0.676248341949963,0.953525069143828,0.34032410060888,0.674247831180512
"ENSG00000196096.3",2.74987691161434,0.489980281049125,0.892079265977359,0.549256439126297,0.582829477093102,0.833175870240791
"ENSG00000196104.11",11.431529499619,-2.58742265776846,0.980411575470547,-2.6391188379499,0.00831218372481597,0.108614967135246
"ENSG00000196109.9",180.097218040188,0.158838622891826,0.406334103891154,0.390906452032327,0.695866384662095,0.887654676705699
"ENSG00000196110.8",270.561343672441,0.219805190541214,0.211740849614702,1.03808590048253,0.299230065002921,0.638548076445592
"ENSG00000196114.3",9.79576539559034,-0.777367344358667,0.53348112502218,-1.45715997792114,0.145072225340852,0.462925351524378
"ENSG00000196116.8",3058.19204004685,-0.109819203788902,0.231003680351626,-0.47540023441072,0.634501727424315,0.857792464259745
